budget,runtime,popularity,vote_average,release_month,revenue
60000000.0,107.0,9.430812,6.3,6,128038368.0
70000000.0,98.0,18.324219,5.6,6,164000000.0
10000000.0,100.0,6.4269370000000015,6.1,6,25605015.0
180000.0,89.0,7.523517,7.8,8,900000.0
66000000.0,121.0,12.311615,6.6,6,189198313.0
48000000.0,123.0,7.349811999999999,6.5,6,77745568.0
1500000.0,110.0,9.167761,7.2,1,2375097.0
40000000.0,110.0,10.03936,6.2,7,54682547.0
60000.0,84.0,10.621362,7.1,7,3221152.0
379000.0,100.0,0.758012,5.0,2,4358000.0
700000.0,112.0,11.118844,6.5,5,2594000.0
1180280.0,110.0,1.196324,4.6,2,7630000.0
1950000.0,132.0,7.135215,7.1,11,4460000.0
1644736.0,126.0,4.370592,7.2,8,7433101.0
1250000.0,118.0,9.058578,6.9,10,6000000.0
1344000.0,134.0,3.306745,6.7,6,13500000.0
1250000.0,101.0,8.731330999999999,7.4,11,11000000.0
2000000.0,118.0,6.8573179999999985,6.8,11,7800000.0
4000000.0,152.0,4.0113629999999985,6.6,1,36000000.0
1650000.0,118.0,5.358582,7.2,8,30500000.0
910000.0,108.0,18.211093,8.0,6,9600000.0
343000.0,90.0,11.589081,7.2,4,3000000.0
6000000.0,152.0,8.389903,7.0,10,43656822.0
1000000.0,128.0,3.315827,6.1,10,37600000.0
3900000.0,120.0,6.9978880000000006,7.5,12,28350000.0
2000000.0,109.0,9.059617,7.5,8,27379978.0
10000000.0,153.0,8.630078,7.0,9,37402877.0
3600000.0,113.0,10.579988,7.4,5,44785053.0
1800000.0,104.0,6.694959,7.4,10,41158757.0
1000000.0,119.0,14.774066,7.5,11,117235147.0
8000000.0,105.0,9.741644,7.4,12,106260000.0
5500000.0,123.0,6.877698,6.9,5,58972904.0
7500000.0,99.0,10.703677,7.0,12,145793296.0
1500000.0,92.0,6.3575589999999975,6.7,2,2300000.0
25000000.0,101.0,13.009688,7.1,6,12729917.0
1000000.0,97.0,12.627678,7.8,2,51525171.0
3000000.0,87.0,8.668146,5.7,10,29999213.0
5000000.0,96.0,10.035081,6.5,2,44793222.0
7000000.0,99.0,8.120317,5.8,8,72500000.0
8000000.0,89.0,7.534739,5.5,8,22168359.0
11000000.0,89.0,11.560358,5.1,9,34872033.0
550000.0,95.0,12.146747,6.4,5,59754601.0
1250000.0,87.0,8.710824,6.0,5,21722776.0
4000000.0,95.0,7.99229,5.7,8,36690067.0
2600000.0,91.0,10.175913,5.9,4,32980880.0
2200000.0,92.0,9.094477,5.1,3,21930418.0
3000000.0,86.0,8.122042,5.7,8,19472057.0
2800000.0,88.0,7.909022,5.3,5,19170001.0
5000000.0,100.0,7.743144,4.8,7,14000000.0
300000.0,91.0,13.672759,7.4,10,70000000.0
2500000.0,92.0,13.501144,6.4,10,25533818.0
2500000.0,98.0,6.066618,5.0,10,14400000.0
5000000.0,88.0,6.199806,5.9,10,17768757.0
5000000.0,96.0,6.5854050000000015,5.3,10,11642254.0
1000000.0,92.0,3.65867,6.0,7,14796236.0
9000000.0,87.0,19.827546,6.3,11,44196684.0
13000000.0,84.0,14.310479,5.8,11,35763605.0
10700000.0,114.0,11.776326,7.1,6,122200000.0
19000000.0,91.0,6.701138,5.8,5,40996665.0
10500000.0,98.0,7.977692999999999,4.6,6,14144000.0
14000000.0,118.0,8.266983999999999,4.5,6,30749142.0
15000000.0,110.0,13.183804,7.0,3,120207127.0
25000000.0,114.0,12.834276,6.7,7,227853986.0
11000000.0,106.0,11.333125,6.9,6,153083102.0
50000000.0,106.0,14.383185,6.3,6,41482207.0
19000000.0,114.0,14.280703,7.4,6,61503218.0
5000000.0,117.0,10.341849,7.3,12,84563118.0
14000000.0,119.0,11.46781,7.1,12,34670720.0
40000000.0,137.0,9.261189,6.5,12,30925690.0
1227401.0,100.0,8.319631,6.4,10,1277401.0
62000000.0,137.0,10.618141,7.0,9,1060056.0
15000000.0,84.0,11.054751,5.5,7,17507368.0
10000000.0,84.0,6.046893,5.4,7,19000000.0
25000000.0,80.0,9.806685,6.5,7,21288692.0
20000000.0,98.0,7.4993880000000015,6.1,12,35841901.0
5000000.0,83.0,0.011574,5.9,8,8153677.0
14000000.0,74.0,11.183924,6.9,7,38625550.0
28000000.0,96.0,10.390708,6.5,7,39514713.0
40000000.0,89.0,12.337898,4.8,7,58662452.0
32000000.0,93.0,12.358786,6.1,6,222724172.0
50000000.0,140.0,7.655019999999999,6.8,7,44547681.0
160000.0,91.0,4.877008999999998,7.4,9,6706368.0
15000000.0,82.0,6.133697,7.3,3,10631333.0
18000000.0,101.0,7.889227,6.6,2,36602000.0
6000000.0,120.0,7.882247,7.7,8,8551228.0
40000000.0,83.0,17.496832,7.2,11,222300000.0
10000000.0,101.0,6.113646,6.4,10,50752337.0
4000000.0,79.0,15.727519,6.8,1,215880014.0
4000000.0,77.0,16.861532999999998,7.0,2,87404651.0
37931000.0,77.0,1.562471,6.6,11,47431461.0
1200000.0,78.0,11.32442,6.7,6,71215869.0
25000000.0,109.0,6.523262,6.6,6,11137801.0
42000000.0,108.0,10.536644,6.3,6,62000000.0
6000000.0,75.0,14.276169,6.8,1,51000000.0
19000000.0,95.0,3.985819,6.6,4,5656087.0
8000000.0,111.0,8.441602,6.1,3,69821334.0
17000000.0,96.0,16.574021,6.6,7,33000000.0
17000000.0,86.0,8.619067999999999,5.7,8,55041738.0
10500000.0,89.0,4.668541,4.5,10,11582891.0
10000000.0,91.0,6.435926,6.9,3,33697647.0
4000000.0,132.0,7.914795,6.1,11,30471420.0
10000000.0,103.0,11.194448,6.9,10,20766616.0
10000000.0,97.0,6.614078,5.5,7,7433663.0
5000000.0,91.0,7.065625999999999,5.7,8,21200000.0
800000.0,93.0,11.84696,5.6,3,14000000.0
13800000.0,89.0,7.068389,6.3,11,27100027.0
30000000.0,99.0,12.962525,6.7,11,191502426.0
26000000.0,121.0,13.309701,6.8,7,65705772.0
73000000.0,98.0,11.604533,5.8,8,103891409.0
7200000.0,104.0,3.835188,6.7,9,12729678.0
7500000.0,131.0,5.564294,7.8,6,33736689.0
18000000.0,152.0,3.896319,6.0,12,9000000.0
1000000.0,88.0,5.602126,7.3,10,3713768.0
7000000.0,82.0,10.812275,7.5,6,14665733.0
15000000.0,93.0,13.524001,7.3,12,40577001.0
9000000.0,80.0,11.928545,6.6,11,84542002.0
25000000.0,94.0,10.932786,6.2,7,15502112.0
6500000.0,93.0,6.683723,6.9,5,23686027.0
5000000.0,109.0,10.973482,7.1,9,60000000.0
60000000.0,89.0,9.562953,4.4,8,48585416.0
20000000.0,124.0,3.645263,6.0,8,37672350.0
3200000.0,136.0,11.504558,7.5,6,33395426.0
27000000.0,102.0,14.225919,7.0,4,20158808.0
32000000.0,89.0,6.658994,5.5,10,16283667.0
5000000.0,100.0,1.564774,5.9,2,4710749.0
45000000.0,120.0,15.043454,6.5,8,131183530.0
15000000.0,92.0,10.627364,7.1,2,73326666.0
1500000.0,80.0,7.248676,7.8,8,2200000.0
2000000.0,121.0,4.845776,6.7,4,7900000.0
3500000.0,116.0,5.3163870000000015,7.2,5,12600000.0
4000000.0,143.0,5.757907,6.1,12,6000000.0
3000000.0,128.0,6.243248,6.4,7,13000000.0
2135161.0,130.0,6.4090940000000005,7.2,7,7000000.0
1200000.0,105.0,8.56081,6.9,12,2000000.0
2500000.0,120.0,12.547763,7.3,6,10250000.0
1200000.0,99.0,6.486117,6.9,10,7000000.0
1200000.0,101.0,15.41773,7.6,6,7000000.0
13000000.0,106.0,8.736869,5.5,8,16757163.0
250.0,72.0,0.817002,7.5,8,203.0
35000000.0,126.0,9.918312,6.9,5,57269863.0
25000000.0,119.0,11.062203,7.6,6,76270454.0
1103000.0,99.0,5.660476,7.1,11,4500000.0
12000000.0,121.0,8.783453999999999,6.9,9,22921898.0
250000.0,90.0,12.095263,6.9,9,501818.0
20000000.0,114.0,2.651408,6.5,9,18253415.0
25000000.0,117.0,3.643468,6.4,9,777423.0
20000000.0,133.0,8.627019,6.8,12,51249404.0
28000000.0,114.0,8.318954,6.5,12,103173635.0
10000000.0,104.0,5.611184,5.8,8,21486757.0
800000.0,85.0,0.577976,5.1,3,7000000.0
40000000.0,94.0,10.39662,5.0,2,8479793.0
2000000.0,91.0,2.740989,5.8,9,124494.0
55000000.0,122.0,9.672094,6.8,9,41610884.0
14000000.0,99.0,6.0814010000000005,5.6,9,72527595.0
25000000.0,138.0,13.798247,6.4,10,2075084.0
15000000.0,109.0,16.83125,7.8,6,19629760.0
8000000.0,124.0,6.230854,6.9,4,21706101.0
10000000.0,89.0,5.720538,6.9,9,10389003.0
20000000.0,105.0,17.612244,7.5,12,53000000.0
60000000.0,83.0,16.025625,6.0,10,171757863.0
17000000.0,81.0,12.480685,5.9,10,30331165.0
85000000.0,113.0,11.218378,6.8,10,71485043.0
1100000.0,86.0,2.31478,4.7,10,631221.0
11000000.0,92.0,9.270492,6.5,6,31672907.0
11000000.0,120.0,7.9222160000000015,7.3,3,64088552.0
28000000.0,116.0,7.4828649999999985,6.6,12,40400657.0
5000000.0,124.0,8.405672000000001,7.9,10,26010864.0
25000000.0,89.0,13.018491,5.5,10,50671850.0
75000000.0,104.0,7.757795,6.3,10,46683377.0
3000000.0,139.0,5.493697,7.4,10,2807390.0
75000000.0,99.0,7.970031,6.1,10,14567883.0
3500000.0,93.0,5.7320160000000016,5.8,5,16324573.0
20000000.0,119.0,18.157166,8.2,10,23875127.0
12000000.0,100.0,1.575026,5.4,10,12902790.0
10000000.0,105.0,6.7880210000000005,6.8,1,6451628.0
70000000.0,116.0,9.019114,6.1,11,116672912.0
23000000.0,90.0,9.461823,5.9,11,185991646.0
30000000.0,124.0,7.566321,7.2,9,82150642.0
65000000.0,100.0,11.023042,5.1,11,40002112.0
9000000.0,111.0,15.236541,7.0,11,7936012.0
4000000.0,111.0,5.681582,7.0,11,2826523.0
30000000.0,79.0,5.1543730000000005,5.8,11,100491683.0
2900000.0,113.0,4.919716,7.6,1,5596708.0
12000.0,93.0,5.738871,6.2,3,6000000.0
2000000.0,87.0,2.894009,6.7,12,4100000.0
672000.0,100.0,8.73274,7.7,4,10000000.0
23000000.0,134.0,5.810716,5.9,9,90614445.0
10000000.0,105.0,2.663294,4.6,11,4711220.0
5000000.0,104.0,8.679349,6.0,3,27400000.0
8000000.0,98.0,6.0404860000000005,6.8,5,59612888.0
8045760.0,95.0,10.357224,5.8,3,35150960.0
17900000.0,89.0,10.014248,5.0,4,6948633.0
10000000.0,91.0,7.054864,6.2,3,54999651.0
30000000.0,131.0,12.840798,6.0,5,152427960.0
4500000.0,96.0,8.354488,6.5,3,146198896.0
90000000.0,92.0,6.229629,5.3,11,69131860.0
15000000.0,93.0,2.312844,4.8,11,10443316.0
30000000.0,100.0,10.432293,6.2,9,9898412.0
60000000.0,105.0,6.7158979999999975,4.8,12,37141130.0
70000000.0,103.0,9.538877,6.3,12,118000000.0
70000000.0,99.0,11.898185,6.9,12,218613188.0
9000000.0,93.0,5.997054,7.5,9,17096053.0
50000000.0,108.0,11.690532,6.1,10,23717291.0
15000000.0,93.0,14.778884,7.2,10,125212904.0
63000000.0,102.0,11.624866,5.7,5,189015611.0
25000000.0,106.0,10.571841,6.0,12,96773200.0
10000000.0,106.0,6.8271929999999985,6.6,3,86572238.0
17500000.0,116.0,12.167265,5.4,9,25024919.0
7000000.0,119.0,11.789813,6.9,6,200182160.0
42000000.0,104.0,14.007329,5.3,10,119946358.0
15000000.0,94.0,7.720008999999999,7.1,12,14643997.0
8000000.0,126.0,7.644989999999999,6.9,6,90815558.0
113.0,113.0,9.231318,5.9,6,115103979.0
27000000.0,97.0,9.802574,7.1,12,71320000.0
15000000.0,104.0,13.462253,6.2,12,40283321.0
50000000.0,115.0,12.52181,7.0,12,202292902.0
70000000.0,115.0,9.353499,6.1,3,56702901.0
12000000.0,117.0,3.094893,5.8,3,21001563.0
6000000.0,114.0,4.4095900000000015,5.8,8,6330054.0
20000000.0,121.0,3.010088,6.6,12,3970078.0
75000000.0,99.0,7.116536999999999,5.0,1,14010690.0
37000000.0,110.0,10.722672,5.1,8,37962774.0
700000.0,94.0,8.407369000000001,6.9,7,3000000.0
15000000.0,96.0,13.534589000000002,7.1,8,60629159.0
12000000.0,88.0,5.037671,5.3,8,15945534.0
85000.0,83.0,15.526413,7.1,10,30859000.0
4700000.0,101.0,9.501011,5.8,8,8025872.0
600000.0,95.0,6.854576,3.9,1,185898.0
20000000.0,130.0,11.469751,7.2,9,77200000.0
18000000.0,103.0,7.471655,5.9,10,41382841.0
13800000.0,119.0,11.613655,6.7,10,52293982.0
15000000.0,130.0,7.390012,6.5,12,42724017.0
10000000.0,95.0,7.0649820000000005,5.7,1,103166989.0
7300.0,87.0,0.137676,6.0,10,13674.0
150000.0,101.0,7.229586999999999,7.6,4,83957.0
90000000.0,100.0,9.112008,6.7,2,161626121.0
6000000.0,95.0,6.053045,5.5,2,4398989.0
35000000.0,112.0,8.355977000000001,6.3,2,40263020.0
80000000.0,131.0,5.101392,5.9,2,118880016.0
65000000.0,94.0,12.65102,5.1,2,36850101.0
3000000.0,87.0,7.434797,5.9,1,3076820.0
10000000.0,89.0,12.329066,7.4,2,12827813.0
6000000.0,101.0,3.227046,6.1,2,6852450.0
40000000.0,123.0,7.473717999999999,6.1,2,96618699.0
11500000.0,103.0,8.365761000000001,6.4,4,57469467.0
8000000.0,100.0,6.823445,5.0,8,17092453.0
900000.0,92.0,8.357875,4.5,1,6980986.0
10000000.0,137.0,7.873017999999999,6.2,3,100489151.0
3000000.0,107.0,8.480501,5.5,10,47000000.0
6000000.0,114.0,9.394776,5.8,3,30000000.0
9000000.0,119.0,6.8422740000000015,6.6,6,25000000.0
5800000.0,112.0,17.784978,7.5,2,33395426.0
3000000.0,95.0,12.325947,6.2,5,18999718.0
1700000.0,93.0,11.644764,5.5,6,8844595.0
1700000.0,88.0,12.843375,6.1,6,9700000.0
2500000.0,98.0,12.120267,6.3,5,12348905.0
7000000.0,123.0,6.657792,5.6,11,79666653.0
14000000.0,123.0,3.514331,4.7,8,13015688.0
80000000.0,103.0,7.634017,6.4,3,176885658.0
25000000.0,110.0,9.208831,6.1,3,15156200.0
10500000.0,97.0,8.181065,6.6,3,75902208.0
1350000.0,105.0,4.60786,7.5,3,3897569.0
21000000.0,104.0,4.766591,5.1,3,17762705.0
13000000.0,115.0,5.5320199999999975,7.0,9,8038508.0
75000000.0,105.0,7.906035,5.1,3,93888180.0
25000000.0,87.0,1.466461,5.0,3,12000000.0
4550000.0,133.0,7.630723,7.3,6,21300000.0
50000000.0,92.0,3.826503,4.1,3,13260050.0
16000000.0,97.0,12.069966,7.3,3,53478166.0
75000000.0,90.0,9.019881,5.1,4,29000000.0
6000.0,69.0,5.283661,7.2,9,48482.0
6500000.0,98.0,8.344282000000002,7.0,4,28451622.0
25000000.0,107.0,7.257678999999999,5.8,4,84565230.0
10000000.0,89.0,10.222076,6.2,1,8359717.0
10000000.0,118.0,3.380684,6.2,1,10920544.0
80000000.0,108.0,7.579444,6.4,4,73345029.0
2900000.0,117.0,8.842959,7.4,12,368234.0
1.0,95.0,1.3370959999999998,4.9,4,100.0
15000000.0,97.0,11.446138,6.7,4,2856712.0
66000000.0,112.0,10.62333,6.0,4,212404396.0
25000000.0,92.0,6.851628,6.1,4,4152230.0
1453000.0,111.0,4.497049,7.4,9,5638000.0
3000000.0,95.0,4.947043,6.1,11,14418922.0
47000000.0,103.0,8.304775999999999,5.9,6,103738726.0
786675.0,85.0,4.337545,7.4,4,861789.0
1500000.0,99.0,1.666469,5.7,5,870751.0
54000000.0,127.0,10.301621,6.5,12,190458706.0
39000000.0,125.0,9.614638,5.3,6,75850624.0
17000000.0,90.0,7.990678999999999,4.1,7,19300000.0
355000.0,72.0,7.503125999999999,7.2,2,1012189.0
291000.0,71.0,8.091603,7.3,11,12000000.0
1200000.0,100.0,8.699428,7.4,8,112892319.0
5000000.0,80.0,1.629796,6.0,12,2091037.0
2000000.0,85.0,5.609399,6.8,8,2000000.0
16000000.0,100.0,9.356587,6.8,4,18564088.0
8000000.0,126.0,1.969282,7.0,6,1997807.0
18000000.0,131.0,7.7258429999999985,7.2,9,9495408.0
60000000.0,116.0,14.039654999999998,6.1,6,149705852.0
14000000.0,97.0,3.873796,6.3,4,18535191.0
1530000.0,81.0,7.7653789999999985,7.2,8,7267585.0
34200000.0,93.0,8.011869,6.2,6,234801895.0
12500000.0,80.0,6.122739,7.7,4,78599508.0
31000000.0,103.0,5.418428,6.2,8,53208180.0
11000000.0,95.0,18.344227,6.4,7,235483004.0
24000000.0,87.0,7.531667999999999,5.8,7,16290976.0
27000000.0,82.0,13.787107999999998,5.5,7,56870414.0
6000000.0,106.0,4.414077,7.1,7,25059640.0
37000000.0,108.0,16.414239000000002,6.3,6,215394738.0
10000000.0,98.0,6.396767,6.5,7,10571408.0
80000000.0,113.0,8.967638,5.2,7,91188905.0
450000.0,89.0,2.493289,6.7,7,2049595.0
60000000.0,105.0,7.493614999999999,5.6,7,73648228.0
68000000.0,121.0,10.466306,5.7,8,29762011.0
2000000.0,153.0,9.551293,7.3,6,9250000.0
1884000.0,99.0,7.368927999999999,6.0,8,1883811.0
25000000.0,94.0,8.236472000000001,5.6,12,79817939.0
15000000.0,154.0,11.573562,7.7,12,146292009.0
24500000.0,126.0,11.241995,7.1,9,17218023.0
25000000.0,94.0,7.409178999999999,6.7,12,38748395.0
13000000.0,94.0,3.960622,5.7,8,27500000.0
70000000.0,86.0,15.441459,7.6,8,23159305.0
48000000.0,113.0,10.961226,6.7,8,124305181.0
25000000.0,100.0,6.570917999999999,6.2,8,13000000.0
6500000.0,95.0,6.074832,6.7,8,4217115.0
6400000.0,86.0,7.506958,4.7,10,6.0
350000.0,86.0,4.817514,6.3,1,1499275.0
200000.0,80.0,4.392322,6.9,8,2000000.0
6800000.0,107.0,10.235373,6.1,6,26518355.0
3500000.0,88.0,13.063203,7.1,7,83453539.0
22000000.0,105.0,7.145784,5.3,12,26570463.0
15000000.0,98.0,7.747432000000001,7.1,7,61399552.0
18000000.0,104.0,9.562292,6.9,6,151668774.0
45000000.0,141.0,8.708306,6.3,12,195268056.0
13000000.0,96.0,8.345784,5.3,8,8946237.0
45000000.0,82.0,7.805144999999999,4.2,8,10667893.0
7000000.0,97.0,1.615319,6.3,8,14011454.0
75000000.0,109.0,14.705865,5.5,8,19598588.0
70000000.0,101.0,3.062626,5.3,9,11263966.0
7000000.0,96.0,3.10924,5.6,8,7292175.0
29000000.0,103.0,9.304144,6.0,9,50041732.0
12000000.0,99.0,5.8756059999999986,6.5,9,21133087.0
6000000.0,101.0,12.019262,6.2,9,21821347.0
1200000.0,88.0,2.359569,8.7,11,4978922.0
65000000.0,93.0,6.229424,6.1,9,117758500.0
17500000.0,156.0,11.157288,5.3,1,23438120.0
560000.0,88.0,5.719266,7.3,7,12299668.0
1200000.0,113.0,2.017413,7.5,5,14363400.0
9000000.0,106.0,7.472509,6.9,8,24922237.0
2000000.0,109.0,8.476681,7.2,7,46122355.0
11000000.0,140.0,8.800455,7.1,4,34967437.0
28000000.0,87.0,13.856198999999998,6.1,3,11373501.0
5000000.0,111.0,6.335814,6.5,3,34251525.0
70000000.0,105.0,10.876463,6.2,9,177841558.0
2600000.0,104.0,4.004968,5.9,9,614202.0
8000000.0,91.0,4.606395,5.8,10,22593409.0
28000000.0,119.0,4.512767,6.0,10,8888143.0
75000000.0,114.0,12.287636,6.6,9,108000000.0
1700000.0,98.0,2.939685,5.5,12,1943649.0
15000000.0,122.0,13.412785,5.4,4,10611160.0
7000000.0,113.0,8.120652,6.2,7,5344577.0
300000.0,89.0,6.609336,6.5,3,11988469.0
5000000.0,113.0,6.370495,6.0,6,34725000.0
64000000.0,133.0,4.140398,5.3,10,74608570.0
2000000.0,118.0,6.536006,7.2,9,11540607.0
10000000.0,89.0,7.807741,6.6,5,3193102.0
6200000.0,98.0,6.505209,6.4,8,63541777.0
6000000.0,103.0,12.724645,7.5,6,70136369.0
6000000.0,115.0,13.293569,6.8,12,1317657.0
5500000.0,105.0,9.91087,7.4,4,15700000.0
1800000.0,114.0,7.266576,6.7,7,6800000.0
1250000.0,92.0,14.605464,6.7,1,8500000.0
6000000.0,157.0,2.747118,6.3,3,36800000.0
4000000.0,95.0,9.888958,6.1,4,92921203.0
5400000.0,150.0,15.640007,7.5,6,45300000.0
2500000.0,110.0,13.78884,7.2,9,124881062.0
2000000.0,115.0,12.536729,6.9,10,78898765.0
950000.0,110.0,19.931606,6.9,10,59600000.0
4500000.0,104.0,11.578578,5.8,7,58853106.0
200000.0,99.0,12.429704,7.6,9,14500000.0
3000000.0,96.0,7.0475600000000025,6.8,2,222559.0
17000000.0,106.0,3.50111,5.8,10,10278549.0
463455.0,84.0,0.445526,8.0,5,966878.0
50000000.0,95.0,5.769957,5.9,10,58900031.0
5000000.0,116.0,9.841623,6.6,7,42365581.0
19000000.0,104.0,6.645295,7.4,10,18254702.0
9000000.0,120.0,5.055141000000001,6.8,10,34573780.0
13000000.0,102.0,13.485582999999998,7.1,7,53000000.0
35000000.0,117.0,10.969876,5.6,6,45681173.0
28000000.0,127.0,9.765123,6.3,6,195312802.0
32000000.0,133.0,11.137888,5.9,7,156167015.0
7000000.0,121.0,9.773768,6.4,7,161777836.0
5500000.0,130.0,10.517835,6.5,12,141195658.0
19000000.0,93.0,10.187278,5.5,10,40846082.0
27000000.0,124.0,3.104943,6.3,10,14859394.0
13000000.0,112.0,11.416319,7.3,9,22863596.0
2000000.0,92.0,1.241349,6.0,10,7.0
26500000.0,134.0,17.166725,8.2,7,159375308.0
51000000.0,101.0,5.061725,4.5,11,36911617.0
73000000.0,118.0,8.884406,6.5,11,151493655.0
90000000.0,157.0,11.3569,7.3,10,60289912.0
8000000.0,120.0,10.434018,6.7,11,21028755.0
3500000.0,92.0,9.330087,5.9,5,14000000.0
900000.0,86.0,9.867238,7.0,10,2023414.0
2500000.0,100.0,8.026112,7.0,9,4729352.0
25000000.0,113.0,10.175138,7.2,2,40903593.0
483103.0,80.0,0.205671,8.0,10,1027757.0
5000000.0,99.0,5.830675,6.4,3,19905359.0
22700000.0,96.0,9.10373,6.7,6,38119483.0
15000000.0,83.0,11.179855,7.0,11,32056467.0
12000000.0,100.0,8.341166000000001,7.2,12,55260558.0
15000000.0,139.0,8.186994,7.5,12,31559552.0
40600000.0,116.0,14.285052,7.1,6,90400000.0
20000000.0,98.0,0.69162,4.9,7,2297493.0
23000000.0,114.0,12.593734,5.9,11,18653615.0
10000000.0,130.0,8.559088000000001,6.8,11,30652890.0
60000000.0,148.0,9.471838,6.2,10,66976317.0
30000000.0,75.0,7.556825999999999,6.7,7,163644662.0
25485000.0,144.0,7.262326,6.9,1,29548291.0
700000.0,88.0,5.470331,7.6,3,7179298.0
16000000.0,129.0,9.596883,7.4,12,53977250.0
8272296.0,101.0,10.000915,7.4,4,67872296.0
133000.0,93.0,13.233135999999998,8.0,11,361712.0
4000000.0,132.0,3.3501260000000004,7.2,8,1680358.0
28000000.0,137.0,12.319855,7.0,5,47951979.0
23000000.0,104.0,1.914881,5.7,2,5820015.0
30000000.0,126.0,5.564321,7.2,7,38413606.0
75000000.0,137.0,9.883727,6.4,5,152368585.0
24000000.0,137.0,11.184385,7.2,9,41895491.0
18000000.0,122.0,6.3033839999999985,6.5,12,11500000.0
38000000.0,138.0,7.0593080000000015,6.6,11,635096.0
312000.0,102.0,0.8888799999999999,6.2,11,1281176.0
23000000.0,102.0,6.200344,6.6,12,10827816.0
47000000.0,125.0,5.507082,5.3,12,15691192.0
19000000.0,138.0,4.476578,6.2,8,10000000.0
17000000.0,88.0,6.567794,5.4,12,65535067.0
24000000.0,126.0,9.526781,6.9,12,88545092.0
1300000.0,118.0,5.961382,7.6,10,29133000.0
80000000.0,74.0,14.972573,7.0,12,90874570.0
14000000.0,104.0,7.171138000000001,5.8,12,206128.0
10000000.0,106.0,3.143748,5.3,9,929606.0
82000000.0,118.0,13.217419,6.9,12,47434430.0
45000000.0,102.0,15.831374,6.9,12,90683916.0
40000000.0,139.0,11.65502,7.1,12,128798265.0
11000000.0,98.0,10.06545,6.5,1,59827328.0
50000000.0,146.0,5.716009,7.2,9,73956241.0
25.0,145.0,4.496585,7.0,12,13.0
24000000.0,124.0,4.3476089999999985,5.7,12,8434146.0
90000000.0,91.0,5.496624,4.9,1,14828081.0
24554.0,95.0,0.154526,8.1,9,140021.0
12000000.0,151.0,15.698432999999998,7.8,12,53267000.0
10000000.0,96.0,13.464246,6.6,4,7825000.0
4500000.0,90.0,14.658885,7.0,8,27092880.0
15000000.0,120.0,3.970538,6.4,11,6908797.0
6000000.0,76.0,7.291139999999999,7.4,12,5617391.0
250000.0,85.0,1.924535,6.4,4,609524.0
36000000.0,95.0,0.907927,4.6,1,3003296.0
31000000.0,100.0,18.83065,6.5,5,231605150.0
38000000.0,107.0,12.986842,5.9,12,57319029.0
11700000.0,110.0,6.6727149999999975,6.5,1,88036683.0
32000000.0,120.0,8.662287,6.7,1,36733909.0
31000000.0,157.0,14.505987,7.3,12,134095253.0
20000000.0,94.0,10.180776,6.5,2,121697323.0
40000000.0,128.0,10.852038,6.8,7,107458785.0
45000000.0,117.0,11.075674,6.4,6,178051587.0
55000000.0,104.0,11.017417,6.3,7,149022650.0
60000000.0,140.0,7.472753,6.3,5,137783840.0
10000000.0,134.0,8.736538000000001,7.3,6,4160851.0
7000000.0,86.0,4.941989,5.3,7,16624456.0
220000.0,81.0,9.972591,6.6,9,2040920.0
1000000.0,96.0,6.4170370000000005,6.9,9,2019469.0
40000000.0,116.0,9.738371,5.7,2,161834276.0
16000000.0,107.0,7.246119,6.0,8,48017402.0
6000000.0,108.0,12.457908,7.2,1,30471.0
10000000.0,101.0,6.3701050000000015,5.4,2,1631839.0
40000000.0,119.0,14.430310999999998,6.3,2,144056873.0
30000000.0,77.0,7.023414,6.3,2,45554533.0
200000.0,93.0,0.06431,4.5,2,1160268.0
26000000.0,118.0,8.518425,6.5,2,28780255.0
40000000.0,94.0,6.474767,5.0,2,36037909.0
23000000.0,108.0,6.424399,6.7,2,53187659.0
41300000.0,98.0,12.061521,6.3,2,106371651.0
1500000.0,87.0,10.891524,8.2,1,19181.0
250000.0,68.0,8.168455999999999,8.0,1,2500000.0
42000000.0,124.0,12.11759,5.3,2,32168970.0
6000000.0,82.0,0.651625,5.9,3,9000000.0
16000000.0,96.0,4.372616000000002,5.4,3,15427192.0
25000000.0,108.0,2.9719990000000003,4.3,3,24362772.0
2053648.0,102.0,2.691433,7.8,10,500000.0
12000000.0,120.0,16.243093,6.9,12,1400000.0
24500.0,67.0,1.783412,5.3,6,4000000.0
90000000.0,114.0,9.021107,5.7,3,60874615.0
38000000.0,133.0,11.316349,6.3,8,58401898.0
2300000.0,100.0,4.806374,7.4,5,20000000.0
9000000.0,114.0,6.484495,7.1,11,28607524.0
7000000.0,108.0,6.924072,6.6,6,50888000.0
1800000.0,125.0,7.530125999999999,7.6,8,46665856.0
777000.0,110.0,9.188584,6.9,8,140000000.0
18000000.0,95.0,6.696292,5.6,3,39321715.0
12000000.0,83.0,7.569698,5.5,8,5669831.0
1805000.0,98.0,12.90707,6.2,4,4905000.0
23000000.0,98.0,14.961416,6.4,3,53302314.0
16000000.0,130.0,14.785388,7.2,5,45361000.0
2700000.0,109.0,7.525382,7.0,7,141000000.0
6500000.0,120.0,10.465403,7.6,6,37295445.0
10000000.0,129.0,2.715137,6.3,8,16153593.0
14000000.0,132.0,7.701917999999999,6.0,6,32482682.0
3000000.0,93.0,12.968011,7.0,7,22000000.0
2000000.0,88.0,7.965003,6.1,2,45000000.0
9000000.0,92.0,12.829904,6.1,11,16945171.0
